Date/Time,Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),AHU1 LIGHTS:Lights Electric Power [W](Hourly),AHU2 LIGHTS:Lights Electric Power [W](Hourly),AHU3 LIGHTS:Lights Electric Power [W](Hourly),AHU4 LIGHTS:Lights Electric Power [W](Hourly),AHU1:Zone Thermostat Air Temperature [C](Hourly),AHU1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU2:Zone Thermostat Air Temperature [C](Hourly),AHU2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU3:Zone Thermostat Air Temperature [C](Hourly),AHU3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU1 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU2 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU3 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU4 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),LG ARUB121BTE4 VRF HEAT PUMP:VRF Heat Pump Total Cooling Rate [W](Hourly),LG ARUB121BTE4 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRFCOOLCAPFT:Performance Curve Output Value [](Hourly) 
 02/01  21:00:00,0,1,0,14,0,65,25.56007247,25.56,25.26515808,25.56,24.61618178,25.56,25.56,122.9468455,0,0,662.5981982,982.4548879,0.15,0.638020774
 02/01  22:00:00,0,1,0,14,0,65,25.56006937,25.56,25.32216939,25.56,24.54075483,25.56,25.56,102.4725936,0,0,655.1048667,954.3789313,0.15,0.639366895
 02/01  23:00:00,0,1,0,14,0,65,25.56005788,25.56,25.20925337,25.56,24.43988211,25.56,25.56,46.95897514,0,0,647.6526497,891.1691059,0.15,0.637713671
 02/01  24:00:00,0,1,0,14,0,65,25.56005745,25.56,25.11458323,25.56,24.36059385,25.56,25.56,12.17127678,0,0,644.2176511,852.2371175,0.15,0.636037644
 02/02  01:00:00,0,2,0,14,0,65,25.56005839,25.56,25.03345486,25.56,24.29466482,25.56,25.56,0,0,0,637.6924037,806.9237575,0.15,0.632669769
 02/02  02:00:00,0,2,0,14,0,65,25.56006068,25.56,24.97001598,25.56,24.22621699,25.56,25.56,0,0,0,634.3226385,750.4896614,0.15,0.625233147
 02/02  03:00:00,0,2,0,14,0,65,25.56007338,25.56,24.95198399,25.56,24.14867749,25.56,25.56,0,0,0,631.0166224,702.0335355,0.15,0.617521159
 02/02  04:00:00,0,2,0,14,0,65,25.56008327,25.56,24.9377043,25.56,24.10299199,25.56,25.56,0,0,0,626.3788975,683.955482,0.15,0.615222064
 02/02  05:00:00,0,2,0,14,0,65,25.56008972,25.56,24.88353473,25.56,24.08014045,25.56,25.56,0,0,0,624.6436613,673.095945,0.15,0.613126642
 02/02  06:00:00,0,2,0,14,0,65,25.56009951,25.56,24.87840941,25.56,24.06135212,25.56,25.56,0,0,0,621.2675549,656.665902,0.15,0.609788234
 02/02  07:00:00,0,2,0,14,0,65,25.56006661,25.56,24.93831057,25.56,24.12066856,25.56,25.56,0,0,0,619.4942905,735.5723511,0.15,0.63087266
 02/02  08:00:00,0,2,205,14,175,65,22.27124763,22.22,22.25275041,22.22,22.22973336,22.22,22.22,3226.529521,2211.963678,1073.547105,1006.280069,8937.371801,0.216028832,0.758300944
 02/02  09:00:00,0,2,222,839,314,65,22.22156759,22.22,22.22140639,22.22,22.22157862,22.22,22.22,1673.154519,2130.325109,505.6908174,875.8060196,6588.646894,0.158787044,0.765819158
 02/02  10:00:00,0,2,223,851,284,65,22.22318411,22.22,22.22251897,22.22,22.22276292,22.22,22.22,2540.951899,2765.24047,1407.857779,833.3398099,8960.214637,0.211299694,0.782569218
 02/02  11:00:00,0,2,223,847,321,65,22.22314468,22.22,22.22251444,22.22,22.22270109,22.22,22.22,3055.380119,3257.673176,1769.964045,825.9766352,10327.09481,0.24042941,0.79297335
 02/02  12:00:00,0,2,223,867,318,65,22.22379254,22.22,22.22276878,22.22,22.22318779,22.22,22.22,4098.365148,3979.840864,2586.579832,826.6161501,12919.96933,0.294956547,0.808203582
 02/02  13:00:00,0,2,223,843,343,65,22.22427992,22.22,22.22205842,22.22,22.22096328,22.22,22.22,5918.082762,5429.910209,5997.621283,837.3565563,19697.12738,0.446946936,0.813613087
 02/02  14:00:00,0,2,223,854,284,65,22.22636025,22.22,22.22461846,22.22,22.22421178,22.22,22.22,6248.994252,5220.747499,5334.53783,851.6462888,19107.9207,0.438876325,0.803778254
 02/02  15:00:00,0,2,220,822,315,65,22.22726817,22.22,22.2255573,22.22,22.22546264,22.22,22.22,6547.878532,5170.035253,5322.849737,864.0502174,19357.77299,0.448084132,0.797610607
 02/02  16:00:00,0,2,222,866,337,65,22.22732434,22.22,22.22564282,22.22,22.22570087,22.22,22.22,5672.620011,5207.629295,4362.391862,865.3747529,17554.01266,0.416069809,0.778791056
 02/02  17:00:00,0,2,222,844,331,65,22.22620736,22.22,22.22490359,22.22,22.22496447,22.22,22.22,6095.484571,4923.187705,4576.603122,868.5414039,17911.19226,0.430856479,0.767443603
 02/02  18:00:00,0,2,223,845,298,65,22.22531533,22.22,22.22429694,22.22,22.2243635,22.22,22.22,5625.280509,4607.775816,3781.063865,860.2645063,16315.60117,0.394715174,0.763055775
 02/02  19:00:00,0,2,220,726,311,65,22.22078013,22.22,22.22070893,22.22,22.22066612,22.22,22.22,3104.778437,2784.537687,1591.733353,846.234272,9743.130484,0.236447476,0.760765431
 02/02  20:00:00,0,2,118,149,106,65,24.71858067,25.56,24.11215197,25.56,23.89573021,25.56,25.56,73.92606584,0,0,187.7005359,308.7989391,3.57E-02,0.746258559
 02/02  21:00:00,0,2,166,570,217,65,25.56019741,25.56,25.41246099,25.56,24.94867105,25.56,25.56,431.1383405,0,0,607.2425541,1371.058674,0.15,0.745110585
 02/02  22:00:00,0,2,18,9,21,65,25.56013132,25.56,25.31189169,25.56,24.89613947,25.56,25.56,216.4015396,0,0,620.0927417,1033.601552,0.15,0.703941779
 02/02  23:00:00,0,2,0,9,0,65,25.56008046,25.56,25.15706059,25.56,24.70424731,25.56,25.56,134.4657725,0,0,633.863853,965.1727608,0.15,0.688384374
 02/02  24:00:00,0,2,0,5,0,65,25.5600601,25.56,25.09084005,25.56,24.56864897,25.56,25.56,57.56286841,0,0,639.5618186,891.890812,0.15,0.669577261
 02/03  01:00:00,0,3,0,6,0,65,25.55907873,25.56,24.93756939,25.56,24.34159209,25.56,25.56,0,0,0,533.9905488,608.9080611,0.125,0.623910201
 02/03  02:00:00,0,3,0,4,0,65,25.47387414,25.56,24.70783612,25.56,24.04830996,25.56,25.56,0,0,0,0,0,0,0.610430681
 02/03  03:00:00,0,3,0,9,0,65,25.19735099,25.56,24.51728016,25.56,23.67295217,25.56,25.56,0,0,0,0,0,0,0.610430681
 02/03  04:00:00,0,3,0,9,0,65,24.78155254,25.56,24.20254578,25.56,23.14488696,25.56,25.56,0,0,0,0,0,0,0.610430681
 02/03  05:00:00,0,3,0,3,0,65,24.45628783,25.56,23.94195296,25.56,22.71694487,25.56,25.56,0,0,0,0,0,0,0.610430681
 02/03  06:00:00,0,3,0,3,0,65,24.15038065,25.56,23.70246201,25.56,22.33818394,25.56,25.56,0,0,0,0,0,0,0.610430681
 02/03  07:00:00,0,3,0,3,0,65,23.85551393,25.56,23.47761832,25.56,21.9821943,25.56,25.56,0,0,0,0,0,0,0.610430681
 02/03  08:00:00,0,3,197,69,181,65,22.22280458,22.22,22.22235718,22.22,22.15709973,22.22,22.22,1334.947093,923.0770963,0,1415.869345,4566.742352,0.163403966,0.618205446
 02/03  09:00:00,0,3,223,722,280,65,21.37983233,22.22,22.33959381,22.22,20.71446794,22.22,22.22,0,0,0,0,0,0,0.610532222
 02/03  10:00:00,0,3,206,826,310,65,21.86704902,22.22,22.63784953,22.22,21.25933891,22.22,22.22,205.5336627,685.0609868,0,550.6945134,1785.405657,6.50E-02,0.619858114
 02/03  11:00:00,0,3,209,787,256,65,22.22055864,22.22,22.22054966,22.22,22.18762988,22.22,22.22,1226.958517,1676.20275,29.52528219,1048.245843,5222.58825,0.16482454,0.595405648
 02/03  12:00:00,0,3,223,729,280,65,22.22060767,22.22,22.22040681,22.22,22.21989665,22.22,22.22,2287.741649,2668.045943,723.3706914,917.0857338,8005.383047,0.2420621,0.610088713
 02/03  13:00:00,0,3,223,682,280,65,22.22144409,22.22,22.22100315,22.22,22.22112448,22.22,22.22,3443.816005,3552.733442,1603.53007,875.9411694,10896.31873,0.32168938,0.625085011
 02/03  14:00:00,0,3,216,775,328,65,22.22227825,22.22,22.22162453,22.22,22.22179307,22.22,22.22,4083.535485,4077.703158,2874.859757,863.8878129,13329.67702,0.384725581,0.639596205
 02/03  15:00:00,0,3,217,848,321,65,22.22186694,22.22,22.22141427,22.22,22.2215189,22.22,22.22,4120.607215,4130.805383,2854.738544,860.7426474,13396.84386,0.380387168,0.650259018
 02/03  16:00:00,0,3,207,854,279,65,22.22197676,22.22,22.22150266,22.22,22.22164806,22.22,22.22,3444.052528,3737.625421,2403.165115,855.2507019,11864.12755,0.322153176,0.680242965
 02/03  17:00:00,0,3,223,832,280,65,22.22313848,22.22,22.22233457,22.22,22.22254914,22.22,22.22,3227.987058,3258.868112,1847.923864,848.5405671,10602.48344,0.282700982,0.692366828
 02/03  18:00:00,0,3,230,915,333,57,22.22326894,22.22,22.22249267,22.22,22.22266414,22.22,22.22,3367.56542,3000.412969,1776.701643,828.1388325,10391.16702,0.278147553,0.689615503
 02/03  19:00:00,0,3,223,749,337,65,22.22049277,22.22,22.22042424,22.22,22.22041603,22.22,22.22,2486.561981,2284.229638,1007.497565,825.0046608,8012.460192,0.21595655,0.684954895
 02/03  20:00:00,0,3,186,312,209,65,24.36973073,25.56,23.97142164,25.56,23.50623909,25.56,25.56,0,0,0,0,0,0,0.685232605
 02/03  21:00:00,0,3,83,69,92,65,25.38023481,25.56,24.648271,25.56,24.07717896,25.56,25.56,0,0,0,0,0,0,0.685232605
 02/03  22:00:00,0,3,0,12,0,65,25.52697412,25.56,24.74567346,25.56,24.10837314,25.56,25.56,0,0,0,112.7324554,115.8227594,1.00E-02,0.687262224
 02/03  23:00:00,0,3,0,14,0,65,25.56006547,25.56,24.89468392,25.56,24.12699736,25.56,25.56,0,0,0,761.4041347,834.8536759,0.15,0.617848779
 02/03  24:00:00,0,3,0,7,0,65,25.55480173,25.56,24.92228299,25.56,24.09008353,25.56,25.56,0,0,0,471.6425086,506.6607431,1.00E-01,0.611361013
 02/04  01:00:00,0,4,0,6,0,65,25.49972406,25.56,24.79770549,25.56,23.95822272,25.56,25.56,0,0,0,0,0,0,0.608115052
 02/04  02:00:00,0,4,0,3,0,65,25.45559814,25.56,24.79371248,25.56,23.89343019,25.56,25.56,0,0,0,0,0,0,0.608115052
 02/04  03:00:00,0,4,0,0,0,65,25.40752382,25.56,24.80246404,25.56,23.83869504,25.56,25.56,0,0,0,0,0,0,0.608115052
 02/04  04:00:00,0,4,0,3,0,65,25.32090114,25.56,24.7547225,25.56,23.73928937,25.56,25.56,0,0,0,0,0,0,0.608115052
 02/04  05:00:00,0,4,0,3,0,65,25.15975467,25.56,24.63236204,25.56,23.5651972,25.56,25.56,0,0,0,0,0,0,0.608115052
 02/04  06:00:00,0,4,0,3,0,65,25.03066218,25.56,24.5693247,25.56,23.41409018,25.56,25.56,0,0,0,0,0,0,0.608115052
 02/04  07:00:00,0,4,0,5,0,65,24.93468188,25.56,24.52983647,25.56,23.29660886,25.56,25.56,0,0,0,0,0,0,0.608115052
 02/04  08:00:00,0,4,181,332,208,65,22.25217543,22.22,22.24336276,22.22,22.22179328,22.22,22.22,2483.872282,2296.025447,493.4758219,1473.422397,8157.695462,0.220903973,0.673693918
 02/04  09:00:00,0,4,223,821,280,65,22.22208343,22.22,22.22163189,22.22,22.22152875,22.22,22.22,1192.225312,1835.226749,116.0195344,1073.086793,5535.067718,0.156954679,0.669862408
 02/04  10:00:00,0,4,210,811,300,65,22.22291607,22.22,22.22207856,22.22,22.22228806,22.22,22.22,2066.799021,2511.936788,867.6249146,922.0681555,7776.685135,0.211002239,0.680346971
 02/04  11:00:00,0,4,216,799,335,65,22.22326449,22.22,22.22237005,22.22,22.22259407,22.22,22.22,2889.946559,3079.809303,1495.013161,865.2519977,9745.878363,0.263475179,0.682816728
 02/04  12:00:00,0,4,199,835,352,65,22.22329667,22.22,22.22244376,22.22,22.22266963,22.22,22.22,3286.51301,3753.418089,1777.325143,848.1397124,11086.42782,0.299147329,0.684174316
 02/04  13:00:00,0,4,223,860,335,65,22.22291328,22.22,22.2221993,22.22,22.22240829,22.22,22.22,3800.019088,4053.097323,2019.656054,846.1731044,12144.05989,0.325521797,0.688627045
 02/04  14:00:00,0,4,216,859,296,65,22.22307859,22.22,22.22231942,22.22,22.22250497,22.22,22.22,4248.042694,4441.145037,3084.981639,849.102667,14055.76554,0.36913967,0.7029054
 02/04  15:00:00,0,4,215,861,284,65,22.22319246,22.22,22.22242443,22.22,22.22258796,22.22,22.22,4382.920604,4371.879714,3130.347791,854.9882819,14173.08274,0.367677229,0.711617273
 02/04  16:00:00,0,4,216,847,312,65,22.22321039,22.22,22.22245959,22.22,22.22261756,22.22,22.22,3803.679923,3853.33753,2861.140565,856.8863827,12802.70108,0.326884511,0.723191724
 02/04  17:00:00,0,4,219,818,317,65,22.22300996,22.22,22.22235264,22.22,22.22250705,22.22,22.22,3827.220319,3557.745488,2392.036024,852.9291656,12054.70039,0.30239494,0.736035876
 02/04  18:00:00,0,4,222,877,314,65,22.22325246,22.22,22.22257009,22.22,22.22273752,22.22,22.22,4571.965987,3641.315879,2763.713516,848.2265006,13254.62298,0.324724858,0.753548152
 02/04  19:00:00,0,4,223,809,347,65,22.22056353,22.22,22.22049743,22.22,22.22048615,22.22,22.22,2784.754081,2571.607115,1323.587933,836.6346473,8929.289083,0.218186504,0.755547032
 02/04  20:00:00,0,4,68,9,76,65,24.49973012,25.56,23.79376294,25.56,23.6281498,25.56,25.56,0,0,0,0,0,0,0.756150686
 02/04  21:00:00,0,4,0,7,0,65,25.53618158,25.56,24.71942858,25.56,24.4248886,25.56,25.56,100.178857,0,0,550.0004413,796.7700514,0.113888889,0.691949389
 02/04  22:00:00,0,4,121,519,169,65,25.56017215,25.56,25.37265422,25.56,24.82549763,25.56,25.56,375.0571505,0,0,640.510726,1269.409196,0.15,0.725501411
 02/04  23:00:00,0,4,41,23,47,65,25.56020021,25.56,25.41600486,25.56,24.94203406,25.56,25.56,366.5335529,0,0,641.4967177,1205.802236,0.15,0.724461706
 02/04  24:00:00,0,4,0,11,0,65,25.56019338,25.56,25.37859462,25.56,24.94555952,25.56,25.56,374.244159,0,0,645.4779733,1217.539403,0.15,0.730528861
 02/05  01:00:00,0,5,0,13,0,65,25.5602027,25.56,25.42519833,25.56,24.95075259,25.56,25.56,365.9466511,0,0,650.5222399,1214.273555,0.15,0.732467358
 02/05  02:00:00,0,5,0,14,0,65,25.56017625,25.56,25.43362575,25.56,24.89810652,25.56,25.56,311.5506318,0,0,652.1553457,1161.306188,0.15,0.727718581
 02/05  03:00:00,0,5,0,13,0,65,25.56017096,25.56,25.46499969,25.56,24.8903631,25.56,25.56,350.6791581,0,0,654.7844255,1203.225603,0.15,0.737237322
 02/05  04:00:00,0,5,0,14,0,65,25.56021289,25.56,25.55061773,25.56,24.96655614,25.56,25.56,403.2922202,0,0,657.2731771,1298.411821,0.15,0.752354723
 02/05  05:00:00,0,5,0,6,0,65,25.56022017,25.56,25.55860763,25.56,24.98576036,25.56,25.56,385.8873441,0,0,658.0523783,1244.177162,0.15,0.750621434
 02/05  06:00:00,0,5,0,14,0,65,25.56013295,25.56,25.49890895,25.56,24.84490509,25.56,25.56,209.7114422,0,0,659.9543957,1071.492941,0.15,0.720213048
 02/05  07:00:00,0,5,0,14,0,65,25.56011115,25.56,25.48181594,25.56,24.74224595,25.56,25.56,214.8000213,0,0,658.0657135,1070.113943,0.15,0.725772178
 02/05  08:00:00,0,5,194,59,178,65,22.29886648,22.22,22.28849164,22.22,22.2525854,22.22,22.22,3640.239118,2905.23745,1713.96787,1040.585466,10747.19778,0.245720674,0.7997567
 02/05  09:00:00,0,5,223,764,279,65,22.22406927,22.22,22.22297146,22.22,22.22337756,22.22,22.22,2038.014722,2334.420401,771.7210186,896.9573749,7448.101439,0.170376535,0.807118016
 02/05  10:00:00,0,5,219,847,298,65,22.22544989,22.22,22.22399093,22.22,22.22458293,22.22,22.22,2131.650475,2626.820978,860.9819957,844.444238,7874.056955,0.177498704,0.818898377
 02/05  11:00:00,0,5,168,855,336,65,22.22611995,22.22,22.22299694,22.22,22.22516958,22.22,22.22,2194.738245,2900.753937,926.424811,819.6038007,8263.162017,0.184233826,0.828012312
 02/05  12:00:00,0,5,223,801,300,65,22.2269639,22.22,22.2246567,22.22,22.22578554,22.22,22.22,2281.905415,2547.270314,803.3345322,813.5940715,7854.661577,0.176587258,0.821154372
 02/05  13:00:00,0,5,221,821,335,65,22.22629757,22.22,22.22460007,22.22,22.22517272,22.22,22.22,2204.943149,2508.101912,726.3183369,817.1965908,7664.382757,0.176609371,0.800632184
 02/05  14:00:00,0,5,220,853,328,65,22.22567851,22.22,22.22419687,22.22,22.2245869,22.22,22.22,2132.181818,2455.329072,852.1355786,815.3999163,7662.863288,0.179456949,0.788386237
 02/05  15:00:00,0,5,222,840,280,65,22.22612655,22.22,22.22454176,22.22,22.22489314,22.22,22.22,2081.967503,2348.122837,803.1377203,805.6201757,7445.827381,0.176550941,0.778530582
 02/05  16:00:00,0,5,222,837,280,65,22.22483065,22.22,22.22369892,22.22,22.22391103,22.22,22.22,2019.014649,2383.839535,862.7678262,800.4149172,7473.121427,0.179132894,0.770173655
 02/05  17:00:00,0,5,223,800,319,65,22.22370888,22.22,22.22289264,22.22,22.22304374,22.22,22.22,2005.144923,2228.838351,902.9651688,795.6963524,7339.212406,0.175615416,0.771522232
 02/05  18:00:00,0,5,222,834,345,65,22.22388855,22.22,22.22302136,22.22,22.22319486,22.22,22.22,2507.718999,2297.239023,1180.87019,793.2932291,8188.969114,0.194871059,0.775760584
 02/05  19:00:00,0,5,223,826,340,65,22.22064954,22.22,22.22056417,22.22,22.22055152,22.22,22.22,2225.005996,2180.736004,883.0441159,790.1903249,7486.111081,0.177921945,0.776768874
