Date/Time,AHU1 WIN NW OFFICE 1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU2 WIN NE BREAK ROOM:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SE OFFICE 2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SW OFFICE:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly) ,,NW,NE,SE,SW
 01/18  19:00:00,0,0,0,0,,0,0,0,0
 01/18  20:00:00,0,0,0,0,,0,0,0,0
 01/18  21:00:00,0,0,0,0,,0,0,0,0
 01/18  22:00:00,0,0,0,0,,0,0,0,0
 01/18  23:00:00,0,0,0,0,,0,0,0,0
 01/18  24:00:00,0,0,0,0,,0,0,0,0
 01/19  01:00:00,0,0,0,0,,0,0,0,0
 01/19  02:00:00,0,0,0,0,,0,0,0,0
 01/19  03:00:00,0,0,0,0,,0,0,0,0
 01/19  04:00:00,0,0,0,0,,0,0,0,0
 01/19  05:00:00,0,0,0,0,,0,0,0,0
 01/19  06:00:00,0,0,0,0,,0,0,0,0
 01/19  07:00:00,0,0,0,0,,0,0,0,0
 01/19  08:00:00,0,7.131806623,22.55774836,0,,0,0,0,0
 01/19  09:00:00,0,4.634832452,27.81729497,0,,0,0,0,0
 01/19  10:00:00,0,1.54988799,90.27763262,2.690506295,,0,0,1,0
 01/19  11:00:00,0,0,172.5238629,32.5541627,,0,0,1,0
 01/19  12:00:00,0,0,94.81438125,45.84828876,,0,0,1,0
 01/19  13:00:00,0,0,92.603601,99.59286266,,0,0,1,1
 01/19  14:00:00,0,0,31.90273132,79.76059907,,0,0,0,1
 01/19  15:00:00,0,0,24.6638564,199.9730293,,0,0,0,1
 01/19  16:00:00,19.77389387,0,2.245604539,462.2424147,,0,0,0,1
 01/19  17:00:00,15.82282583,0,0,90.81048878,,0,0,0,1
 01/19  18:00:00,11.07989061,0,0,33.75555323,,0,0,0,0
 01/19  19:00:00,0,0,0,0,,0,0,0,0
 01/19  20:00:00,0,0,0,0,,0,0,0,0
 01/19  21:00:00,0,0,0,0,,0,0,0,0
 01/19  22:00:00,0,0,0,0,,0,0,0,0
 01/19  23:00:00,0,0,0,0,,0,0,0,0
 01/19  24:00:00,0,0,0,0,,0,0,0,0
 01/20  01:00:00,0,0,0,0,,0,0,0,0
 01/20  02:00:00,0,0,0,0,,0,0,0,0
 01/20  03:00:00,0,0,0,0,,0,0,0,0
 01/20  04:00:00,0,0,0,0,,0,0,0,0
 01/20  05:00:00,0,0,0,0,,0,0,0,0
 01/20  06:00:00,0,0,0,0,,0,0,0,0
 01/20  07:00:00,0,0,0,0,,0,0,0,0
 01/20  08:00:00,0,16.12366449,53.10279589,0,,0,0,1,0
 01/20  09:00:00,0,29.6354256,177.4028601,0,,0,0,1,0
 01/20  10:00:00,0,8.548457665,375.6062506,8.814155709,,0,0,1,0
 01/20  11:00:00,0,0,462.1845253,87.57482904,,0,0,1,1
 01/20  12:00:00,0,0,295.3106187,139.4634959,,0,0,1,1
 01/20  13:00:00,0,0,182.2129028,193.9001857,,0,0,1,1
 01/20  14:00:00,0,0,59.03922446,143.3436561,,0,0,1,1
 01/20  15:00:00,0,0,18.97565364,119.6973067,,0,0,0,1
 01/20  16:00:00,1.301629897,0,0.278939661,27.4256737,,0,0,0,0
 01/20  17:00:00,14.14658517,0,0,69.5963343,,0,0,0,1
 01/20  18:00:00,7.38923536,0,0,23.01541338,,0,0,0,0
 01/20  19:00:00,0,0,0,0,,0,0,0,0
 01/20  20:00:00,0,0,0,0,,0,0,0,0
 01/20  21:00:00,0,0,0,0,,0,0,0,0
 01/20  22:00:00,0,0,0,0,,0,0,0,0
 01/20  23:00:00,0,0,0,0,,0,0,0,0
 01/20  24:00:00,0,0,0,0,,0,0,0,0
 01/21  01:00:00,0,0,0,0,,0,0,0,0
 01/21  02:00:00,0,0,0,0,,0,0,0,0
 01/21  03:00:00,0,0,0,0,,0,0,0,0
 01/21  04:00:00,0,0,0,0,,0,0,0,0
 01/21  05:00:00,0,0,0,0,,0,0,0,0
 01/21  06:00:00,0,0,0,0,,0,0,0,0
 01/21  07:00:00,0,0,0,0,,0,0,0,0
 01/21  08:00:00,0,11.53258008,30.18441353,0,,0,0,0,0
 01/21  09:00:00,0,35.47018504,144.7091248,0,,0,0,1,0
 01/21  10:00:00,0,24.18680894,297.4418527,0.107727167,,0,0,1,0
 01/21  11:00:00,0,0,267.0091215,32.46718302,,0,0,1,0
 01/21  12:00:00,0,0,226.8498805,88.95497746,,0,0,1,1
 01/21  13:00:00,0,0,172.4612399,174.491922,,0,0,1,1
 01/21  14:00:00,0,0,95.57289198,254.1664967,,0,0,1,1
 01/21  15:00:00,0,0,41.91210831,352.9773483,,0,0,0,1
 01/21  16:00:00,22.52760337,0,0,294.7572342,,0,0,0,1
 01/21  17:00:00,60.5197863,0,0,252.6762821,,1,0,0,1
 01/21  18:00:00,13.70297454,0,0,37.45158426,,0,0,0,0
 01/21  19:00:00,0,0,0,0,,0,0,0,0
 01/21  20:00:00,0,0,0,0,,0,0,0,0
 01/21  21:00:00,0,0,0,0,,0,0,0,0
 01/21  22:00:00,0,0,0,0,,0,0,0,0
 01/21  23:00:00,0,0,0,0,,0,0,0,0
 01/21  24:00:00,0,0,0,0,,0,0,0,0
 01/22  01:00:00,0,0,0,0,,0,0,0,0
 01/22  02:00:00,0,0,0,0,,0,0,0,0
 01/22  03:00:00,0,0,0,0,,0,0,0,0
 01/22  04:00:00,0,0,0,0,,0,0,0,0
 01/22  05:00:00,0,0,0,0,,0,0,0,0
 01/22  06:00:00,0,0,0,0,,0,0,0,0
 01/22  07:00:00,0,0,0,0,,0,0,0,0
 01/22  08:00:00,0,0,0,0,,0,0,0,0
 01/22  09:00:00,0,1.038653285,4.90773159,0,,0,0,0,0
 01/22  10:00:00,0,1.835572491,20.19059512,4.56E-03,,0,0,0,0
 01/22  11:00:00,0,0,1.995330003,9.30E-02,,0,0,0,0
 01/22  12:00:00,0,0,2.613783375,1.353673576,,0,0,0,0
 01/22  13:00:00,0,0,23.12042333,28.02018151,,0,0,0,0
 01/22  14:00:00,0,0,49.46531357,132.8716499,,0,0,0,1
 01/22  15:00:00,0,0,19.66595135,186.3350932,,0,0,0,1
 01/22  16:00:00,35.08724899,0,0,409.5791141,,0,0,0,1
 01/22  17:00:00,131.6191735,0,0,533.9193156,,1,0,0,1
 01/22  18:00:00,112.2012945,0,0,288.2228228,,1,0,0,1
 01/22  19:00:00,0,0,0,0,,0,0,0,0
 01/22  20:00:00,0,0,0,0,,0,0,0,0
 01/22  21:00:00,0,0,0,0,,0,0,0,0
 01/22  22:00:00,0,0,0,0,,0,0,0,0
 01/22  23:00:00,0,0,0,0,,0,0,0,0
 01/22  24:00:00,0,0,0,0,,0,0,0,0
 01/23  01:00:00,0,0,0,0,,0,0,0,0
 01/23  02:00:00,0,0,0,0,,0,0,0,0
 01/23  03:00:00,0,0,0,0,,0,0,0,0
 01/23  04:00:00,0,0,0,0,,0,0,0,0
 01/23  05:00:00,0,0,0,0,,0,0,0,0
 01/23  06:00:00,0,0,0,0,,0,0,0,0
 01/23  07:00:00,0,0,0,0,,0,0,0,0
 01/23  08:00:00,0,33.29928734,82.70939509,0,,0,0,1,0
 01/23  09:00:00,0,35.22417014,149.8028409,0,,0,0,1,0
 01/23  10:00:00,0,37.89026047,472.2287335,0.172287514,,0,0,1,0
 01/23  11:00:00,0,0,424.5371658,51.81211126,,0,0,1,1
 01/23  12:00:00,0,0,362.3252503,140.6043498,,0,0,1,1
 01/23  13:00:00,0,0,236.6287229,239.1280213,,0,0,1,1
 01/23  14:00:00,0,0,126.3568112,325.1943307,,0,0,1,1
 01/23  15:00:00,0,0,31.75260023,273.9222767,,0,0,0,1
 01/23  16:00:00,29.37050821,0,0,379.1490332,,0,0,0,1
 01/23  17:00:00,60.57223247,0,0,251.9741708,,1,0,0,1
 01/23  18:00:00,41.05465959,0,0,105.8892913,,0,0,0,1
 01/23  19:00:00,0,0,0,0,,0,0,0,0
 01/23  20:00:00,0,0,0,0,,0,0,0,0
 01/23  21:00:00,0,0,0,0,,0,0,0,0
 01/23  22:00:00,0,0,0,0,,0,0,0,0
 01/23  23:00:00,0,0,0,0,,0,0,0,0
 01/23  24:00:00,0,0,0,0,,0,0,0,0
 01/24  01:00:00,0,0,0,0,,0,0,0,0
 01/24  02:00:00,0,0,0,0,,0,0,0,0
 01/24  03:00:00,0,0,0,0,,0,0,0,0
 01/24  04:00:00,0,0,0,0,,0,0,0,0
 01/24  05:00:00,0,0,0,0,,0,0,0,0
 01/24  06:00:00,0,0,0,0,,0,0,0,0
 01/24  07:00:00,0,0,0,0,,0,0,0,0
 01/24  08:00:00,0,91.30361846,228.912289,0,,0,1,1,0
 01/24  09:00:00,0,92.91966304,369.7373113,0,,0,1,1,0
 01/24  10:00:00,0,52.73590194,649.7395026,0.238620106,,0,1,1,0
 01/24  11:00:00,0,0,598.2910228,72.44954371,,0,0,1,1
 01/24  12:00:00,0,0,469.8393292,182.3421892,,0,0,1,1
 01/24  13:00:00,0,0,319.3170914,322.8930505,,0,0,1,1
 01/24  14:00:00,0,0,179.1075731,472.1500865,,0,0,1,1
 01/24  15:00:00,0,0,69.44709908,598.3620294,,0,0,1,1
 01/24  16:00:00,53.00742895,0,0,673.5774667,,1,0,0,1
 01/24  17:00:00,155.2703899,0,0,634.175268,,1,0,0,1
 01/24  18:00:00,131.1951013,0,0,336.8905515,,1,0,0,1
 01/24  19:00:00,0,0,0,0,,0,0,0,0
 01/24  20:00:00,0,0,0,0,,0,0,0,0
 01/24  21:00:00,0,0,0,0,,0,0,0,0
 01/24  22:00:00,0,0,0,0,,0,0,0,0
 01/24  23:00:00,0,0,0,0,,0,0,0,0
 01/24  24:00:00,0,0,0,0,,0,0,0,0
 01/25  01:00:00,0,0,0,0,,0,0,0,0
 01/25  02:00:00,0,0,0,0,,0,0,0,0
 01/25  03:00:00,0,0,0,0,,0,0,0,0
 01/25  04:00:00,0,0,0,0,,0,0,0,0
 01/25  05:00:00,0,0,0,0,,0,0,0,0
 01/25  06:00:00,0,0,0,0,,0,0,0,0
 01/25  07:00:00,0,0,0,0,,0,0,0,0
 01/25  08:00:00,0,95.98888862,244.376616,0,,0,1,1,0
 01/25  09:00:00,0,135.2264798,524.7206647,0,,0,1,1,0
 01/25  10:00:00,0,46.70886465,536.4701594,0.169882325,,0,0,1,0
 01/25  11:00:00,0,0,355.2566911,41.11426643,,0,0,1,0
 01/25  12:00:00,0,0,228.576355,89.66570416,,0,0,1,1
 01/25  13:00:00,0,0,184.5666444,184.4447434,,0,0,1,1
 01/25  14:00:00,0,0,70.0158882,178.2978556,,0,0,1,1
 01/25  15:00:00,0,0,20.40812728,183.3751193,,0,0,0,1
 01/25  16:00:00,25.25657336,0,0,308.5757652,,0,0,0,1
 01/25  17:00:00,76.34470477,0,0,312.4847612,,1,0,0,1
 01/25  18:00:00,57.527316,0,0,148.1610603,,1,0,0,1
 01/25  19:00:00,0,0,0,0,,0,0,0,0
 01/25  20:00:00,0,0,0,0,,0,0,0,0
 01/25  21:00:00,0,0,0,0,,0,0,0,0
 01/25  22:00:00,0,0,0,0,,0,0,0,0
 01/25  23:00:00,0,0,0,0,,0,0,0,0
 01/25  24:00:00,0,0,0,0,,0,0,0,0
 01/26  01:00:00,0,0,0,0,,0,0,0,0
 01/26  02:00:00,0,0,0,0,,0,0,0,0
 01/26  03:00:00,0,0,0,0,,0,0,0,0
 01/26  04:00:00,0,0,0,0,,0,0,0,0
 01/26  05:00:00,0,0,0,0,,0,0,0,0
 01/26  06:00:00,0,0,0,0,,0,0,0,0
 01/26  07:00:00,0,0,0,0,,0,0,0,0
 01/26  08:00:00,0,111.1170726,282.5673874,0,,0,1,1,0
 01/26  09:00:00,0,152.0804042,589.955958,0,,0,1,1,0
 01/26  10:00:00,0,53.30681027,635.5695999,0.225201681,,0,1,1,0
 01/26  11:00:00,0,0,567.9439596,68.84919932,,0,0,1,1
 01/26  12:00:00,0,0,448.276955,174.0270832,,0,0,1,1
 01/26  13:00:00,0,0,305.576321,309.0237193,,0,0,1,1
 01/26  14:00:00,0,0,171.3371067,451.5891688,,0,0,1,1
 01/26  15:00:00,0,0,66.22442762,570.03314,,0,0,1,1
 01/26  16:00:00,49.84144264,0,0,635.2130128,,0,0,0,1
 01/26  17:00:00,142.178624,0,0,582.2217404,,1,0,0,1
 01/26  18:00:00,112.1339332,0,0,288.411822,,1,0,0,1
 01/26  19:00:00,0,0,0,0,,0,0,0,0
 01/26  20:00:00,0,0,0,0,,0,0,0,0
 01/26  21:00:00,0,0,0,0,,0,0,0,0
 01/26  22:00:00,0,0,0,0,,0,0,0,0
 01/26  23:00:00,0,0,0,0,,0,0,0,0
 01/26  24:00:00,0,0,0,0,,0,0,0,0
 01/27  01:00:00,0,0,0,0,,0,0,0,0
 01/27  02:00:00,0,0,0,0,,0,0,0,0
 01/27  03:00:00,0,0,0,0,,0,0,0,0
 01/27  04:00:00,0,0,0,0,,0,0,0,0
 01/27  05:00:00,0,0,0,0,,0,0,0,0
 01/27  06:00:00,0,0,0,0,,0,0,0,0
 01/27  07:00:00,0,0,0,0,,0,0,0,0
 01/27  08:00:00,0,88.92105039,227.1370309,0,,0,1,1,0
 01/27  09:00:00,0,136.8823888,532.5637769,0,,0,1,1,0
 01/27  10:00:00,0,49.72303412,595.1564239,0.212416201,,0,0,1,0
 01/27  11:00:00,0,0,529.2240632,63.56124597,,0,0,1,1
 01/27  12:00:00,0,0,377.562336,145.2258965,,0,0,1,1
 01/27  13:00:00,0,0,221.9812153,220.1389425,,0,0,1,1
 01/27  14:00:00,0,0,99.1164092,264.3636142,,0,0,1,1
 01/27  15:00:00,0,0,50.87435455,445.8103673,,0,0,1,1
 01/27  16:00:00,40.00304143,0,0,505.6959331,,0,0,0,1
 01/27  17:00:00,120.3123535,0,0,492.7080514,,1,0,0,1
 01/27  18:00:00,88.46097757,0,0,227.9829936,,1,0,0,1
 01/27  19:00:00,0,0,0,0,,0,0,0,0
 01/27  20:00:00,0,0,0,0,,0,0,0,0
 01/27  21:00:00,0,0,0,0,,0,0,0,0
 01/27  22:00:00,0,0,0,0,,0,0,0,0
 01/27  23:00:00,0,0,0,0,,0,0,0,0
 01/27  24:00:00,0,0,0,0,,0,0,0,0
 01/28  01:00:00,0,0,0,0,,0,0,0,0
 01/28  02:00:00,0,0,0,0,,0,0,0,0
 01/28  03:00:00,0,0,0,0,,0,0,0,0
 01/28  04:00:00,0,0,0,0,,0,0,0,0
 01/28  05:00:00,0,0,0,0,,0,0,0,0
 01/28  06:00:00,0,0,0,0,,0,0,0,0
 01/28  07:00:00,0,0,0,0,,0,0,0,0
 01/28  08:00:00,0,79.01846261,202.4525191,0,,0,1,1,0
 01/28  09:00:00,0,130.5459469,508.5525296,0,,0,1,1,0
 01/28  10:00:00,0,47.54144908,555.5366734,0.184693228,,0,0,1,0
 01/28  11:00:00,0,0,378.0816313,41.75590057,,0,0,1,0
 01/28  12:00:00,0,0,121.8623497,46.70135737,,0,0,1,0
 01/28  13:00:00,0,0,124.9199007,129.6830256,,0,0,1,1
 01/28  14:00:00,0,0,88.13977929,236.1501521,,0,0,1,1
 01/28  15:00:00,0,0,39.8461517,339.0367077,,0,0,0,1
 01/28  16:00:00,21.44863642,0,0,293.4365283,,0,0,0,1
 01/28  17:00:00,43.97730792,0,0,181.3111732,,0,0,0,1
 01/28  18:00:00,42.03492657,0,0,107.5311931,,0,0,0,1
 01/28  19:00:00,0,0,0,0,,0,0,0,0
 01/28  20:00:00,0,0,0,0,,0,0,0,0
 01/28  21:00:00,0,0,0,0,,0,0,0,0
 01/28  22:00:00,0,0,0,0,,0,0,0,0
 01/28  23:00:00,0,0,0,0,,0,0,0,0
 01/28  24:00:00,0,0,0,0,,0,0,0,0
 01/29  01:00:00,0,0,0,0,,0,0,0,0
 01/29  02:00:00,0,0,0,0,,0,0,0,0
 01/29  03:00:00,0,0,0,0,,0,0,0,0
 01/29  04:00:00,0,0,0,0,,0,0,0,0
 01/29  05:00:00,0,0,0,0,,0,0,0,0
 01/29  06:00:00,0,0,0,0,,0,0,0,0
 01/29  07:00:00,0,0,0,0,,0,0,0,0
 01/29  08:00:00,0,48.14092938,121.6846683,0,,0,0,1,0
 01/29  09:00:00,0,55.35385722,214.0122604,0,,0,1,1,0
 01/29  10:00:00,0,18.86606077,223.3805118,7.77E-02,,0,0,1,0
 01/29  11:00:00,0,0,186.2007643,22.09932861,,0,0,1,0
 01/29  12:00:00,0,0,105.8390492,38.37411173,,0,0,1,0
 01/29  13:00:00,0,0,8.036613352,5.753349746,,0,0,0,0
 01/29  14:00:00,0,0,0,0,,0,0,0,0
 01/29  15:00:00,0,0,0,0,,0,0,0,0
 01/29  16:00:00,0,0,0,0,,0,0,0,0
 01/29  17:00:00,0,0,0,0,,0,0,0,0
 01/29  18:00:00,0,0,0,0,,0,0,0,0
 01/29  19:00:00,0,0,0,0,,0,0,0,0
 01/29  20:00:00,0,0,0,0,,0,0,0,0
 01/29  21:00:00,0,0,0,0,,0,0,0,0
 01/29  22:00:00,0,0,0,0,,0,0,0,0
 01/29  23:00:00,0,0,0,0,,0,0,0,0
 01/29  24:00:00,0,0,0,0,,0,0,0,0
 01/30  01:00:00,0,0,0,0,,0,0,0,0
 01/30  02:00:00,0,0,0,0,,0,0,0,0
 01/30  03:00:00,0,0,0,0,,0,0,0,0
 01/30  04:00:00,0,0,0,0,,0,0,0,0
 01/30  05:00:00,0,0,0,0,,0,0,0,0
 01/30  06:00:00,0,0,0,0,,0,0,0,0
 01/30  07:00:00,0,0,0,0,,0,0,0,0
 01/30  08:00:00,0,0,0,0,,0,0,0,0
 01/30  09:00:00,0,0,0,0,,0,0,0,0
 01/30  10:00:00,0,0,0,0,,0,0,0,0
 01/30  11:00:00,0,0,0,0,,0,0,0,0
 01/30  12:00:00,0,0,0,0,,0,0,0,0
 01/30  13:00:00,0,0,0,0,,0,0,0,0
 01/30  14:00:00,0,0,0,0,,0,0,0,0
 01/30  15:00:00,0,0,0,0,,0,0,0,0
 01/30  16:00:00,0,0,0,0,,0,0,0,0
 01/30  17:00:00,0,0,0,0,,0,0,0,0
 01/30  18:00:00,0,0,0,0,,0,0,0,0
 01/30  19:00:00,0,0,0,0,,0,0,0,0
 01/30  20:00:00,0,0,0,0,,0,0,0,0
 01/30  21:00:00,0,0,0,0,,0,0,0,0
 01/30  22:00:00,0,0,0,0,,0,0,0,0
 01/30  23:00:00,0,0,0,0,,0,0,0,0
 01/30  24:00:00,0,0,0,0,,0,0,0,0
 01/31  01:00:00,0,0,0,0,,0,0,0,0
 01/31  02:00:00,0,0,0,0,,0,0,0,0
 01/31  03:00:00,0,0,0,0,,0,0,0,0
 01/31  04:00:00,0,0,0,0,,0,0,0,0
 01/31  05:00:00,0,0,0,0,,0,0,0,0
 01/31  06:00:00,0,0,0,0,,0,0,0,0
 01/31  07:00:00,0,0,0,0,,0,0,0,0
 01/31  08:00:00,0,38.50815731,99.18517681,0,,0,0,1,0
 01/31  09:00:00,0,80.4772082,311.571568,0,,0,1,1,0
 01/31  10:00:00,0,25.52029469,333.2777823,0.149628098,,0,0,1,0
 01/31  11:00:00,0,0,480.4649775,60.18765029,,0,0,1,1
 01/31  12:00:00,0,0,406.2351482,156.5221914,,0,0,1,1
 01/31  13:00:00,0,0,240.0534398,241.399063,,0,0,1,1
 01/31  14:00:00,0,0,130.0886296,340.3216796,,0,0,1,1
 01/31  15:00:00,0,0,43.22378971,356.8540941,,0,0,0,1
 01/31  16:00:00,22.23219137,0,0,291.4941134,,0,0,0,1
 01/31  17:00:00,64.19631396,0,0,263.3935076,,1,0,0,1
 01/31  18:00:00,45.54396061,0,0,117.472694,,0,0,0,1
 01/31  19:00:00,0,0,0,0,,0,0,0,0
 01/31  20:00:00,0,0,0,0,,0,0,0,0
 01/31  21:00:00,0,0,0,0,,0,0,0,0
 01/31  22:00:00,0,0,0,0,,0,0,0,0
 01/31  23:00:00,0,0,0,0,,0,0,0,0
 01/31  24:00:00,0,0,0,0,,0,0,0,0
 02/01  01:00:00,0,0,0,0,,0,0,0,0
 02/01  02:00:00,0,0,0,0,,0,0,0,0
 02/01  03:00:00,0,0,0,0,,0,0,0,0
 02/01  04:00:00,0,0,0,0,,0,0,0,0
 02/01  05:00:00,0,0,0,0,,0,0,0,0
 02/01  06:00:00,0,0,0,0,,0,0,0,0
 02/01  07:00:00,0,0,0,0,,0,0,0,0
 02/01  08:00:00,0,11.54172401,29.43495562,0,,0,0,0,0
 02/01  09:00:00,0,34.86385644,146.8394008,0,,0,0,1,0
 02/01  10:00:00,0,32.07937733,390.3942194,0.134564017,,0,0,1,0
 02/01  11:00:00,0,0,296.8624004,34.99352497,,0,0,1,0
 02/01  12:00:00,0,0,190.0980663,71.45182077,,0,0,1,1
 02/01  13:00:00,0,0,84.7989719,87.05567195,,0,0,1,1
 02/01  14:00:00,0,0,66.52372205,172.7042547,,0,0,1,1
 02/01  15:00:00,0,0,14.487086,116.9213265,,0,0,0,1
 02/01  16:00:00,11.28802886,0,0,134.9920435,,0,0,0,1
 02/01  17:00:00,39.64848502,0,0,163.9354963,,0,0,0,1
 02/01  18:00:00,11.79893907,0,0,31.66670667,,0,0,0,0
 02/01  19:00:00,0,0,0,0,,0,0,0,0
 02/01  20:00:00,0,0,0,0,,0,0,0,0
 02/01  21:00:00,0,0,0,0,,0,0,0,0
 02/01  22:00:00,0,0,0,0,,0,0,0,0
 02/01  23:00:00,0,0,0,0,,0,0,0,0
 02/01  24:00:00,0,0,0,0,,0,0,0,0
 02/02  01:00:00,0,0,0,0,,0,0,0,0
 02/02  02:00:00,0,0,0,0,,0,0,0,0
 02/02  03:00:00,0,0,0,0,,0,0,0,0
 02/02  04:00:00,0,0,0,0,,0,0,0,0
 02/02  05:00:00,0,0,0,0,,0,0,0,0
 02/02  06:00:00,0,0,0,0,,0,0,0,0
 02/02  07:00:00,0,0,0,0,,0,0,0,0
 02/02  08:00:00,0,45.60537444,115.2457578,0,,0,0,1,0
 02/02  09:00:00,0,66.65460607,253.9978959,0,,0,1,1,0
 02/02  10:00:00,0,14.13102554,166.8631633,6.33E-02,,0,0,1,0
 02/02  11:00:00,0,0,161.5321818,18.39398053,,0,0,1,0
 02/02  12:00:00,0,0,55.95561623,21.59726007,,0,0,1,0
 02/02  13:00:00,0,0,50.45443347,49.11472892,,0,0,1,0
 02/02  14:00:00,0,0,4.66408676,9.716475461,,0,0,0,0
 02/02  15:00:00,0,0,0.761757218,6.549905296,,0,0,0,0
 02/02  16:00:00,2.982675131,0,0,24.82208694,,0,0,0,0
 02/02  17:00:00,26.65152585,0,0,107.1311475,,0,0,0,1
 02/02  18:00:00,18.45024622,0,0,47.73314375,,0,0,0,0
 02/02  19:00:00,0,0,0,0,,0,0,0,0
 02/02  20:00:00,0,0,0,0,,0,0,0,0
 02/02  21:00:00,0,0,0,0,,0,0,0,0
 02/02  22:00:00,0,0,0,0,,0,0,0,0
 02/02  23:00:00,0,0,0,0,,0,0,0,0
 02/02  24:00:00,0,0,0,0,,0,0,0,0
 02/03  01:00:00,0,0,0,0,,0,0,0,0
 02/03  02:00:00,0,0,0,0,,0,0,0,0
 02/03  03:00:00,0,0,0,0,,0,0,0,0
 02/03  04:00:00,0,0,0,0,,0,0,0,0
 02/03  05:00:00,0,0,0,0,,0,0,0,0
 02/03  06:00:00,0,0,0,0,,0,0,0,0
 02/03  07:00:00,0,0,0,0,,0,0,0,0
 02/03  08:00:00,0,39.29034171,96.44693969,0,,0,0,1,0
 02/03  09:00:00,0,27.09488087,101.6204041,0,,0,0,1,0
 02/03  10:00:00,0,5.266729847,82.64709045,5.16E-02,,0,0,1,0
 02/03  11:00:00,0,0,230.8356258,31.17533059,,0,0,1,0
 02/03  12:00:00,0,0,291.7849754,113.1254405,,0,0,1,1
 02/03  13:00:00,0,0,156.8770258,154.8645117,,0,0,1,1
 02/03  14:00:00,0,0,76.58221376,209.3461712,,0,0,1,1
 02/03  15:00:00,0,0,48.37105986,414.7107059,,0,0,0,1
 02/03  16:00:00,25.30023376,0,0,338.4951094,,0,0,0,1
 02/03  17:00:00,62.91316634,0,0,261.9802478,,1,0,0,1
 02/03  18:00:00,24.77622137,0,0,65.29042325,,0,0,0,1
 02/03  19:00:00,0,0,0,0,,0,0,0,0
 02/03  20:00:00,0,0,0,0,,0,0,0,0
 02/03  21:00:00,0,0,0,0,,0,0,0,0
 02/03  22:00:00,0,0,0,0,,0,0,0,0
 02/03  23:00:00,0,0,0,0,,0,0,0,0
 02/03  24:00:00,0,0,0,0,,0,0,0,0
 02/04  01:00:00,0,0,0,0,,0,0,0,0
 02/04  02:00:00,0,0,0,0,,0,0,0,0
 02/04  03:00:00,0,0,0,0,,0,0,0,0
 02/04  04:00:00,0,0,0,0,,0,0,0,0
 02/04  05:00:00,0,0,0,0,,0,0,0,0
 02/04  06:00:00,0,0,0,0,,0,0,0,0
 02/04  07:00:00,0,0,0,0,,0,0,0,0
 02/04  08:00:00,0,63.42120335,159.7465796,0,,0,1,1,0
 02/04  09:00:00,0,97.40087609,380.2465266,0,,0,1,1,0
 02/04  10:00:00,0,37.19848031,449.6006807,0.163932646,,0,0,1,0
 02/04  11:00:00,0,0,416.7455594,50.20304326,,0,0,1,1
 02/04  12:00:00,0,0,295.7044984,113.2018944,,0,0,1,1
 02/04  13:00:00,0,0,159.4381784,157.2452623,,0,0,1,1
 02/04  14:00:00,0,0,63.84046272,166.5288851,,0,0,1,1
 02/04  15:00:00,0,0,26.12282807,235.1201649,,0,0,0,1
 02/04  16:00:00,26.90580279,0,0,339.591428,,0,0,0,1
 02/04  17:00:00,65.48250466,0,0,272.8646633,,1,0,0,1
 02/04  18:00:00,26.920816,0,0,70.78861318,,0,0,0,1
 02/04  19:00:00,0,0,0,0,,0,0,0,0
 02/04  20:00:00,0,0,0,0,,0,0,0,0
 02/04  21:00:00,0,0,0,0,,0,0,0,0
 02/04  22:00:00,0,0,0,0,,0,0,0,0
 02/04  23:00:00,0,0,0,0,,0,0,0,0
 02/04  24:00:00,0,0,0,0,,0,0,0,0
 02/05  01:00:00,0,0,0,0,,0,0,0,0
 02/05  02:00:00,0,0,0,0,,0,0,0,0
 02/05  03:00:00,0,0,0,0,,0,0,0,0
 02/05  04:00:00,0,0,0,0,,0,0,0,0
 02/05  05:00:00,0,0,0,0,,0,0,0,0
 02/05  06:00:00,0,0,0,0,,0,0,0,0
 02/05  07:00:00,0,0,0,0,,0,0,0,0
 02/05  08:00:00,0,72.64898716,182.6433171,0,,0,1,1,0
 02/05  09:00:00,0,109.3272255,428.1456954,0,,0,1,1,0
 02/05  10:00:00,0,44.22718825,531.0927594,0.188744073,,0,0,1,0
 02/05  11:00:00,0,0,472.37946,57.30148174,,0,0,1,1
 02/05  12:00:00,0,0,361.7314804,138.3564722,,0,0,1,1
 02/05  13:00:00,0,0,193.2991139,194.1581755,,0,0,1,1
 02/05  14:00:00,0,0,103.9208562,267.4490534,,0,0,1,1
 02/05  15:00:00,0,0,27.24939654,254.6542205,,0,0,0,1
 02/05  16:00:00,43.20308038,0,0,533.3770117,,0,0,0,1
 02/05  17:00:00,104.7876538,0,0,435.4293514,,1,0,0,1
 02/05  18:00:00,53.60153498,0,0,139.6219986,,1,0,0,1
 02/05  19:00:00,0,0,0,0,,0,0,0,0
 02/05  20:00:00,0,0,0,0,,0,0,0,0
 02/05  21:00:00,0,0,0,0,,0,0,0,0
 02/05  22:00:00,0,0,0,0,,0,0,0,0
 02/05  23:00:00,0,0,0,0,,0,0,0,0
